movieId,title,genres
6198,Rolling Thunder (1977),Action|Drama
6199,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
6200,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
6201,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
6202,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
6203,Dark Days (2000),Documentary
6204,"Night in Casablanca, A (1946)",Comedy
6205,Zelig (1983),Comedy
6206,Shame (Skammen) (1968),Drama|War
6207,"Silence, The (Tystnaden) (1963)",Drama
6208,Winter Light (Nattvardsgästerna) (1963),Drama
6209,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
6210,"Magician, The (Ansiktet) (1958)",Drama
6211,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance
6212,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance
6213,"Killers, The (1946)",Crime|Film-Noir
6214,"Night of the Iguana, The (1964)",Drama|Thriller
6215,Reflections in a Golden Eye (1967),Drama
6216,Under the Volcano (1984),Drama
6217,Wise Blood (1979),Comedy|Drama
6218,"Yakuza, The (1975)",Drama
6219,Nightbreed (1990),Fantasy|Horror
6220,"Trip, The (1967)",Drama
6221,Ken Park (2002),Drama
6222,Monterey Pop (1968),Documentary|Musical
6223,"Bridge Too Far, A (1977)",Action|Drama|War
6224,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
6225,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
6226,Broadway Danny Rose (1984),Comedy
6227,From Beyond (1986),Horror|Sci-Fi
6228,Robot Jox (1990),Sci-Fi
6229,Dolls (1987),Horror
6230,Space Truckers (1996),Comedy|Sci-Fi
6231,Rock 'N' Roll High School (1979),Comedy|Musical
6232,Death Race 2000 (1975),Action|Sci-Fi
6233,"Bucket Of Blood, A (1959)",Comedy|Horror
6234,Bedlam (1946),Drama|Horror
6235,Planet of the Vampires (Terrore nello spazio) (1965),Horror|Sci-Fi
6236,Pure Country (1992),Drama|Musical|Romance
6237,Brigadoon (1954),Fantasy|Musical|Romance
6238,"Power of One, The (1992)",Drama
6239,"Weather Underground, The (2002)",Documentary
6240,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
6241,I'm with Lucy (2002),Comedy|Romance
6242,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
6243,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy
6244,"Getaway, The (1972)",Action|Crime|Drama|Thriller
6245,10 Rillington Place (1971),Crime|Drama|Thriller
6246,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
6247,"Thing Called Love, The (1993)",Comedy|Drama|Romance
6248,How to Steal a Million (1966),Comedy|Crime|Romance
6249,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller
6250,Support Your Local Sheriff! (1969),Comedy|Western
6251,Brain Donors (1992),Comedy
6252,Mean Streets (1973),Crime|Drama
6253,Jack the Bear (1993),Comedy|Drama
6254,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
6255,Hamburger Hill (1987),Action|Drama|War
6256,Harper (1966),Crime|Drama|Mystery
6257,Sweet Bird of Youth (1962),Drama
6258,Dahmer (2002),Drama|Horror|Thriller
6259,Paradise (1991),Drama
6260,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi
6261,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
6262,Bad Day at Black Rock (1955),Drama|Thriller|Western
6263,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
6264,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War
6265,Crossroads (1986),Drama
6266,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy
6267,Sammy and Rosie Get Laid (1987),Comedy|Drama
6268,Sunrise: A Song of Two Humans (1927),Drama|Romance
6269,Shock Corridor (1963),Drama
6270,"First $20 Million Is Always the Hardest, The (2002)",Comedy
6271,Au revoir les enfants (1987),Drama
6272,Sex: The Annabel Chong Story (1999),Documentary
6273,"Girl Next Door, The (1999)",Documentary
6274,Pursuit of Happiness (2001),Comedy|Romance
6275,Gladiator (1992),Action|Drama
6276,"Inheritance, The (Arven) (2003)",Drama
6277,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi
6278,Attack of the Giant Leeches (1959),Horror|Sci-Fi
6279,Dead or Alive: Hanzaisha (1999),Action|Crime
6280,Lola Montès (1955),Drama
6281,Charly (1968),Drama|Sci-Fi
6282,Lust for Life (1956),Drama
6283,"Dolce Vita, La (1960)",Drama
6284,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
6285,Rush (1991),Crime|Drama
6286,Captain Blood (1935),Action|Adventure|Romance
6287,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
6288,Educating Rita (1983),Comedy|Drama
6289,Sansho the Bailiff (Sanshô dayû) (1954),Drama
6290,Zazie dans le métro (1960),Comedy
6291,"Americanization of Emily, The (1964)",Comedy|Drama|War
6292,Anne of the Thousand Days (1969),Drama
6293,Baby Doll (1956),Drama
6294,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
6295,Beyond the Valley of the Dolls (1970),Comedy|Horror
6296,Hiroshima Mon Amour (1959),Drama|Romance|War
6297,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
6298,At Play in the Fields of the Lord (1991),Drama
6299,Mystery of the Wax Museum (1933),Horror
6300,"Day of the Jackal, The (1973)",Crime|Thriller
6301,"Razor's Edge, The (1946)",Drama
6302,War of the Buttons (1994),Adventure|Children|Drama
6303,"Other, The (1972)",Drama|Horror|Mystery
6304,Night of the Living Dead (1990),Horror
6305,Drums Along the Mohawk (1939),Adventure|War|Western
6306,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
6307,I Love You Again (1940),Comedy|Drama
6308,Safety Last! (1923),Action|Comedy|Romance
6309,Viridiana (1961),Comedy|Drama
6310,Masterminds (1997),Action|Comedy|Thriller
6311,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
6312,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
6313,Queen Christina (1933),Drama|Romance
6314,Battleground (1949),Action|Drama|War
6315,Citizen Toxie: The Toxic Avenger IV (2000),Action|Comedy|Horror
6316,Hooper (1978),Action|Comedy
6317,"Crazy Stranger, The (Gadjo Dilo) (1997)",Comedy|Drama
6318,3 Women (Three Women) (1977),Drama
6319,Take Me Out to the Ball Game (1949),Comedy|Musical|Romance
6320,Grey Gardens (1975),Documentary
6321,Frogs (1972),Drama|Horror|Mystery|Thriller
6322,Purple Rain (1984),Drama|Musical
6323,Point of No Return (1993),Action|Thriller
6324,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
6325,Cromwell (1970),Drama
6326,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",Comedy|Drama|Romance
6327,College (1927),Comedy
6328,Mitchell (1975),Action|Crime
6329,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),Mystery
6330,"Idiot, The (Hakuchi) (1951)",Crime|Drama|Romance
6331,"Most Dangerous Game, The (1932)",Adventure|Mystery|Thriller
6332,"Front Page, The (1931)",Comedy|Drama|Romance
6333,Dolls (2002),Drama|Romance
6334,Our Man in Havana (1959),Comedy|Drama|Thriller
6335,"Man Who Came to Dinner, The (1942)",Comedy
6336,Sunday Bloody Sunday (1971),Drama
6337,"Cowboys, The (1972)",Western
6338,Make Way for Tomorrow (1937),Drama
6339,"Major and the Minor, The (1942)",Comedy|Romance
6340,"Caine Mutiny, The (1954)",Drama|War
6341,Black Narcissus (1947),Drama
6342,Escape from Alcatraz (1979),Drama|Thriller
6343,Oliver Twist (1948),Adventure|Crime|Drama
6344,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
6345,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
6346,Raising Helen (2004),Comedy|Drama|Romance
6347,Soul Plane (2004),Comedy
6348,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
6349,"Mother, The (2003)",Drama
6350,Saved! (2004),Comedy|Drama
6351,"Time of the Wolf, The (Le temps du loup) (2003)",Drama
6352,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
6353,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
6354,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
6355,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
6356,Garfield: The Movie (2004),Animation|Children|Comedy
6357,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
6358,"Hunting of the President, The (2004)",Documentary
6359,Napoleon Dynamite (2004),Comedy
6360,City of Joy (1992),Drama
6361,"Doctor, The (1991)",Drama
6362,"Dresser, The (1983)",Drama
6363,Father Hood (1993),Comedy
6364,Hello Again (1987),Comedy
6365,Hope Springs (2003),Comedy|Romance
6366,Lover Come Back (1961),Comedy|Romance
6367,Police Academy: Mission to Moscow (1994),Comedy|Crime
6368,Big Wednesday (1978),Comedy|Drama
6369,"Last of Sheila, The (1973)",Crime|Mystery|Thriller
6370,Wish You Were Here (1987),Comedy|Drama
6371,"Adventures of Sherlock Holmes, The (1939)",Crime|Mystery|Thriller
6372,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller
6373,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
6374,Suddenly (1954),Crime|Drama|Film-Noir
6375,Meet the Applegates (1991),Comedy
6376,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
6377,Sands of Iwo Jima (1949),Action|Drama|Romance|War
6378,This Island Earth (1955),Sci-Fi
6379,Blackboard Jungle (1955),Drama
6380,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller
6381,"Heiress, The (1949)",Drama|Romance
6382,State Fair (1945),Musical|Romance
6383,Johnny Belinda (1948),Drama
6384,Super Size Me (2004),Comedy|Documentary|Drama
6385,"Pier, The (Jetée, La) (1962)",Romance|Sci-Fi
6386,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western
6387,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
6388,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War
6389,Samsara (2001),Adventure|Drama|Romance
6390,Bachelor Mother (1939),Comedy|Romance
6391,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
6392,White Heat (1949),Crime|Drama|Film-Noir
6393,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
6394,Memphis Belle (1990),Action|Drama|War
6395,"Cincinnati Kid, The (1965)",Drama
6396,Animal Factory (2000),Crime|Drama
6397,"Panic in Needle Park, The (1971)",Drama|Romance
6398,Pretty Baby (1978),Drama
6399,"Hitcher, The (1986)",Action|Thriller
6400,Show Boat (1951),Drama|Musical|Romance
6401,Ivanhoe (1952),Adventure|Drama|Romance
6402,Box of Moon Light (1996),Comedy|Drama
6403,"Eel, The (Unagi) (1997)",Drama|Romance
6404,Fear X (2003),Mystery|Thriller
6405,Freaks (1932),Crime|Drama|Horror
6406,"Immigrant, The (1917)",Comedy
6407,Silent Movie (1976),Comedy
6408,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance
6409,Deep Cover (1992),Action|Crime|Thriller
6410,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
6411,My Little Chickadee (1940),Comedy|Western
6412,"High and the Mighty, The (1954)",Drama
6413,"Ugly Dachshund, The (1966)",Children|Comedy
6414,Around the World in 80 Days (2004),Adventure|Children|Comedy
6415,I'll Sleep When I'm Dead (2003),Crime|Drama
6416,Dodgeball: A True Underdog Story (2004),Comedy
6417,"Terminal, The (2004)",Comedy|Drama|Romance
6418,Dear Frankie (2004),Drama|Romance
6419,White Chicks (2004),Action|Comedy|Crime
6420,"Door in the Floor, The (2004)",Drama
6421,"Notebook, The (2004)",Drama|Romance
6422,Two Brothers (Deux frères) (2004),Adventure|Children|Drama
6423,De-Lovely (2004),Drama|Musical
6424,Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi
6425,Back to Bataan (1945),Drama|War
6426,"Day at the Races, A (1937)",Comedy|Musical
6427,"Flying Leathernecks, The (1951)",Action|Drama|War
6428,Bob & Carol & Ted & Alice (1969),Comedy|Drama
6429,Reconstruction (2003),Drama|Romance
6430,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
6431,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
6432,Kopps (2003),Action|Comedy
6433,Undead (2003),Action|Comedy|Horror|Sci-Fi
6434,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
6435,Pirates of Silicon Valley (1999),Documentary|Drama
6436,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
6437,Leave Her to Heaven (1945),Drama|Film-Noir
6438,Rapa Nui (1994),Action|Adventure|Drama|Romance
6439,Mayor of the Sunset Strip (2003),Documentary
6440,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
6441,Winter War (Talvisota) (1989),Drama|War
6442,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
6443,Juice (1992),Action|Crime|Drama|Thriller
6444,"Flim-Flam Man, The (1967)",Action|Adventure|Comedy
6445,Revenge of the Pink Panther (1978),Comedy|Crime
6446,I Am Dina (2002),Crime|Drama|Mystery|Romance
6447,Angels with Dirty Faces (1938),Crime|Drama
6448,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama
6449,Shadows (1959),Drama
6450,Taxi (1998),Action|Comedy
6451,Taxi 3 (2003),Action|Comedy
6452,Tokyo Godfathers (2003),Adventure|Animation|Drama
6453,"Butcher, The (Boucher, Le) (1970)",Drama|Thriller
6454,Our Hospitality (1923),Comedy
6455,All of Me (1984),Comedy|Fantasy
6456,"Farmer's Daughter, The (1947)",Comedy
6457,Lassie Come Home (1943),Adventure|Children|Drama
6458,Overboard (1987),Comedy|Romance
6459,By the Light of the Silvery Moon (1953),Children|Musical|Romance
6460,Butterfield 8 (1960),Drama
6461,Johnny Guitar (1954),Drama|Western
6462,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
6463,Fahrenheit 9/11 (2004),Documentary
6464,Roxanne (1987),Comedy|Romance
6465,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi
6466,"Book of Life, The (1998)",Comedy|Fantasy
6467,Hard Times (1975),Action|Drama
6468,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
6469,Tank (1984),Action|Comedy|Drama
6470,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
6471,Before Sunset (2004),Drama|Romance
6472,"Clearing, The (2004)",Drama|Thriller
6473,King Arthur (2004),Action|Adventure|Drama|War
6474,Anchorman: The Legend of Ron Burgundy (2004),Comedy
6475,Sleepover (2004),Comedy
6476,"Cinderella Story, A (2004)",Comedy|Romance
6477,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
6478,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
6479,Long Day's Journey Into Night (1962),Drama
6480,Man of La Mancha (1972),Adventure|Comedy|Musical
6481,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
6482,"Tin Star, The (1957)",Western
6483,Zandalee (1991),Drama|Thriller
6484,How the West Was Won (1962),Adventure|Drama|Western
6485,Joan of Arc (1948),Action|Drama|War
6486,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
6487,Catwoman (2004),Action|Crime|Fantasy
6488,A Home at the End of the World (2004),Drama|Romance
6489,Stay Hungry (1976),Comedy|Drama
6490,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
6491,"Enemy Below, The (1957)",Action|Drama|War
6492,Fist of the North Star (1995),Action|Thriller
6493,In a Glass Cage (Tras el cristal) (1986),Drama|Horror
6494,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
6495,"Shock to the System, A (1990)",Comedy|Crime|Thriller
6496,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
6497,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
6498,"Comfort of Strangers, The (1990)",Drama
6499,Destination Tokyo (1943),Adventure|War
6500,Dr. Jekyll and Ms. Hyde (1995),Comedy|Horror
6501,How I Got Into College (1989),Comedy|Romance
6502,Map of the Human Heart (1993),Drama|Romance
6503,Mr. Blandings Builds His Dream House (1948),Comedy
6504,My Favorite Wife (1940),Comedy|Romance
6505,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
6506,"Snake Pit, The (1948)",Drama
6507,"Super, The (1991)",Comedy
6508,Two of a Kind (1983),Comedy|Fantasy|Romance
6509,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
6510,"Goodbye, Columbus (1969)",Comedy|Drama|Romance
6511,"President's Analyst, The (1967)",Comedy|Thriller
6512,"Day of the Locust, The (1975)",Drama
6513,To End All Wars (2001),Action|Drama|War
6514,Moulin Rouge (1952),Drama
6515,"Belly of an Architect, The (1987)",Drama
6516,"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller
6517,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
6518,Mamma Roma (1962),Drama
6519,"Lower Depths, The (Donzoko) (1957)",Comedy|Drama
6520,King of the Ants (2003),Crime|Horror
6521,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
6522,"Beautiful Troublemaker, The (La belle noiseuse) (1991)",Drama
6523,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir
6524,"Set-Up, The (1949)",Drama|Film-Noir|Romance
6525,Unprecedented: The 2000 Presidential Election (2002),Documentary
6526,"Prime of Miss Jean Brodie, The (1969)",Drama
6527,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary
6528,Side Out (1990),Comedy|Romance
6529,"Three Lives of Thomasina, The (1964)",Children|Drama
6530,This Gun for Hire (1942),Crime|Film-Noir|Thriller
6531,"Big Clock, The (1948)",Crime|Film-Noir|Thriller
6532,Criss Cross (1949),Crime|Drama|Film-Noir
6533,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
6534,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
6535,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
6536,Bon Voyage (2003),Comedy|Drama
6537,"Manchurian Candidate, The (2004)",Thriller
6538,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
6539,"Village, The (2004)",Drama|Mystery|Thriller
6540,Garden State (2004),Comedy|Drama|Romance
6541,Early Summer (Bakushû) (1951),Drama
6542,Port of Shadows (Quai des brumes) (1938),Drama
6543,Thunderbirds Are GO (1966),Action|Sci-Fi
6544,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
6545,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
6546,Salesman (1969),Documentary
6547,Collateral (2004),Action|Crime|Drama|Thriller
6548,Little Black Book (2004),Comedy|Romance
6549,Code 46 (2003),Romance|Sci-Fi
6550,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime
6551,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
6552,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
6553,Danny Deckchair (2003),Comedy|Romance
6554,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
6555,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy
6556,We Don't Live Here Anymore (2004),Drama
6557,Without a Paddle (2004),Comedy
6558,Exorcist: The Beginning (2004),Horror|Thriller
6559,"Sting II, The (1983)",Comedy|Crime
6560,Human Resources (Ressources humaines) (1999),Drama
6561,"Bill Cosby, Himself (1983)",Comedy|Documentary
6562,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
6563,Suspect Zero (2004),Crime|Thriller
6564,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
6565,Vanity Fair (2004),Drama|Romance
6566,Paparazzi (2004),Drama|Thriller
6567,Wicker Park (2004),Drama|Romance|Thriller
6568,Alice Doesn't Live Here Anymore (1974),Drama|Romance
6569,"Mangler, The (1995)",Horror
6570,Who's That Knocking at My Door? (1967),Drama
6571,Seeing Other People (2004),Comedy
6572,Camera Buff (Amator) (1979),Drama
6573,Highwaymen (2003),Action|Crime|Thriller
6574,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
6575,Under the Cherry Moon (1986),Comedy|Drama|Musical|Romance
6576,Flipper (1963),Adventure|Children|Drama
6577,Smile (1975),Comedy
6578,Lord Jim (1965),Adventure|Drama
6579,Night of the Demons (1988),Horror
6580,Witchboard (1986),Horror|Mystery|Thriller
6581,SuperBabies: Baby Geniuses 2 (2004),Comedy
6582,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
6583,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
6584,Criminal (2004),Comedy|Drama
6585,Mr. 3000 (2004),Comedy|Drama
6586,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
6587,Wimbledon (2004),Comedy|Romance
6588,Head in the Clouds (2004),Drama|Romance|War
6589,First Daughter (2004),Comedy|Romance
6590,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
6591,"Last Shot, The (2004)",Comedy
6592,"Dirty Shame, A (2004)",Comedy
6593,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
6594,Shaun of the Dead (2004),Comedy|Horror
6595,"Come Back, Little Sheba (1952)",Drama
6596,Murder on the Orient Express (1974),Crime|Mystery|Thriller
6597,Mask (1985),Drama
6598,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller
6599,"Man with One Red Shoe, The (1985)",Comedy|Thriller
6600,"Sentinel, The (1977)",Drama|Horror|Mystery|Thriller
6601,SSSSSSS (1973),Horror|Sci-Fi
6602,Basket Case 2 (1990),Comedy|Horror
6603,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
6604,Hardcore (1979),Drama
6605,Watermelon Man (1970),Comedy|Drama
6606,"Terror, The (1963)",Horror|Mystery
6607,1492: Conquest of Paradise (1992),Adventure|Drama
6608,Cannibal Holocaust (1980),Horror
6609,Shark Tale (2004),Animation|Children|Comedy
6610,Ladder 49 (2004),Action|Drama|Thriller
6611,I Heart Huckabees (2004),Comedy
6612,Raise Your Voice (2004),Romance
6613,Taxi (2004),Action|Comedy
6614,Around the Bend (2004),Drama
6615,Primer (2004),Drama|Sci-Fi
6616,Stage Beauty (2004),Drama
6617,Shall We Dance? (2004),Comedy|Romance
6618,Team America: World Police (2004),Action|Adventure|Animation|Comedy
6619,Eulogy (2004),Comedy|Crime|Drama
6620,P.S. (2004),Comedy|Drama|Fantasy|Romance
6621,"Country Girl, The (1954)",Drama
6622,"Rose Tattoo, The (1955)",Drama|Romance
6623,Tess (1979),Drama|Romance
6624,I Wanna Hold Your Hand (1978),Comedy
6625,Cannonball (1976),Action|Comedy|Drama
6626,"Fearless Vampire Killers, The (1967)",Comedy|Horror
6627,Black Beauty (1971),Children|Drama
6628,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
6629,Born Rich (2003),Documentary
6630,It's Alive (1974),Horror
6631,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
6632,Bebe's Kids (1992),Animation|Children|Comedy
6633,Friday Night Lights (2004),Action|Drama
6634,Tarnation (2003),Documentary
6635,"Final Cut, The (2004)",Sci-Fi|Thriller
6636,Riding the Bullet (2004),Horror|Thriller
6637,Being Julia (2004),Comedy|Drama
6638,Surviving Christmas (2004),Comedy
6639,"Grudge, The (2004)",Horror|Mystery|Thriller
6640,Alfie (2004),Comedy|Drama|Romance
6641,Sideways (2004),Comedy|Drama|Romance
6642,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
6643,Vera Drake (2004),Drama
6644,Undertow (2004),Crime|Drama|Thriller
6645,Enduring Love (2004),Drama
6646,Saw (2004),Horror|Mystery|Thriller
6647,Ray (2004),Drama
6648,Birth (2004),Drama|Mystery
6649,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
6650,It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller
6651,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
6652,Kinsey (2004),Drama
6653,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
6654,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
6655,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
6656,Finding Neverland (2004),Drama
6657,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
6658,Bad Education (La mala educación) (2004),Drama|Thriller
6659,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
6660,Alexander (2004),Action|Adventure|Drama|War
6661,Christmas with the Kranks (2004),Children|Comedy
6662,Guerrilla: The Taking of Patty Hearst (2004),Documentary
6663,Our Music (Notre musique) (2004),Drama
6664,Closer (2004),Drama|Romance
6665,I Am David (2003),Drama
6666,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
6667,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
6668,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
6669,"Bellboy, The (1960)",Comedy
6670,Bush's Brain (2004),Documentary
6671,Cinderfella (1960),Comedy
6672,Damn Yankees! (1958),Comedy|Musical
6673,"Disorderly Orderly, The (1964)",Comedy|Romance
6674,"Ladies Man, The (1961)",Comedy
6675,That's Entertainment (1974),Documentary
6676,"That's Entertainment, Part II (1976)",Documentary
6677,That's Entertainment! III (1994),Documentary
6678,"Wackiest Ship in the Army, The (1960)",Comedy|War
6679,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
6680,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
6681,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
6682,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
6683,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance
6684,Secret Honor (1984),Drama
6685,Control Room (2004),Documentary|War
6686,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror
6687,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror
6688,"Hunchback of Notre Dame, The (1923)",Drama|Horror
6689,Sherlock Jr. (1924),Comedy|Fantasy|Romance
6690,"Freshman, The (1925)",Comedy
6691,Greed (1924),Drama
6692,"Phantom of the Opera, The (1925)",Drama|Horror
6693,"Jazz Singer, The (1927)",Drama|Musical|Romance
6694,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance
6695,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama
6696,"Cameraman, The (1928)",Comedy|Drama|Romance
6697,"Crowd, The (1928)",Drama
6698,"Steamboat Bill, Jr. (1928)",Comedy|Romance
6699,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
6700,Little Caesar (1931),Crime|Drama
